id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,is_suspicious
9666,5,ad_post,phones,urban,android,37.2,2,0,0,174.09,3,111,0,0,0,32.7,0
9667,5,ad_post,fashion,metro,android,6.5,1,0,1,56.81,2,110,0,0,1,6.4,0
9668,6,ad_post,other,urban,ios,124.2,2,0,1,342.71,2,154,1,0,0,11.6,0
9669,9,ad_post,other,urban,ios,22.1,6,0,0,159.16,0,56,0,0,0,20.6,0
9670,4,message_send,other,metro,android,27.9,5,0,0,163.31,0,147,0,0,0,4.4,0
9671,2,ad_post,other,urban,ios,23.1,5,0,0,95.58,1,83,0,0,1,9.4,0
9672,3,message_send,bikes,metro,android,123.3,1,1,1,282.55,1,113,0,0,0,13.0,0
9673,11,ad_post,other,urban,web,107.6,3,0,1,153.77,4,64,0,0,0,,0
9674,1,ad_post,furniture,urban,android,79.5,3,1,1,148.03,1,44,0,0,0,9.5,1
9675,8,ad_post,bikes,metro,ios,221.2,2,0,0,115.14,6,93,0,0,0,5.5,0
9676,7,ad_post,electronics,metro,ios,292.8,1,0,2,195.84,5,77,0,0,0,20.8,0
9677,7,ad_post,other,urban,android,34.6,2,0,1,85.24,2,55,0,0,0,3.4,0
9678,4,message_send,other,urban,ios,25.4,4,1,2,73.4,3,245,0,0,1,23.2,0
9679,9,ad_post,fashion,rural,ios,28.2,0,0,0,162.12,1,81,1,0,0,10.3,1
9680,3,message_send,bikes,metro,web,139.5,3,0,2,226.57,1,180,0,0,0,7.9,0
9681,7,ad_post,phones,metro,android,187.8,1,1,1,269.35,5,70,0,0,1,51.2,0
9682,10,ad_post,bikes,metro,ios,68.3,6,0,1,149.48,5,114,0,0,0,20.1,0
9683,9,ad_post,furniture,metro,web,15.6,5,0,1,108.27,5,0,0,0,0,38.2,0
9684,14,ad_post,bikes,rural,android,18.3,3,0,1,61.73,4,166,0,0,0,20.2,1
9685,6,ad_post,phones,metro,android,101.6,3,0,0,50.37,3,43,0,0,1,19.3,0
9686,3,ad_post,other,urban,android,81.2,3,0,2,114.49,5,157,0,0,0,,0
9687,1,message_send,phones,metro,android,51.2,4,0,1,1956.74,3,171,0,0,1,4.6,0
9688,10,ad_post,fashion,metro,android,34.3,3,0,0,619.92,1,158,0,0,0,170.8,0
9689,13,message_send,phones,urban,android,20.4,3,0,2,21.98,1,163,0,0,0,6.2,0
9690,9,ad_post,furniture,urban,ios,24.5,2,0,0,467.01,3,59,0,0,1,5.1,0
9691,12,ad_post,bikes,urban,android,29.7,2,1,0,28.42,5,167,0,0,1,4.3,1
9692,14,message_send,fashion,rural,android,49.0,4,0,1,561.18,2,192,1,0,0,6.8,0
9693,4,message_send,fashion,metro,android,83.3,5,0,1,29.76,4,178,0,0,0,9.0,0
9694,13,message_send,other,metro,web,35.2,4,0,1,406.01,2,49,0,0,0,29.1,0
9695,14,message_send,bikes,metro,android,5.3,3,0,1,82.4,2,96,0,0,0,16.5,0
9696,10,ad_post,other,urban,ios,167.2,6,0,1,62.36,4,13,0,0,1,9.5,0
9697,4,ad_post,furniture,metro,web,69.3,6,0,1,101.86,4,37,0,0,0,4.1,0
9698,11,ad_post,phones,rural,android,122.2,1,0,0,61.82,2,13,0,1,1,19.0,0
9699,13,ad_post,electronics,metro,android,229.7,3,0,1,23.76,4,146,0,0,1,13.6,0
9700,3,ad_post,electronics,metro,android,13.1,6,0,1,169.27,7,39,0,0,0,,0
9701,7,ad_post,fashion,urban,ios,6.0,5,0,0,198.12,5,138,0,0,0,9.6,0
9702,3,ad_post,furniture,metro,android,121.7,2,0,0,128.42,7,14,0,0,0,17.4,0
9703,7,ad_post,furniture,urban,ios,121.4,4,1,0,97.95,5,132,0,0,0,1.3,1
9704,6,ad_post,fashion,rural,android,277.7,1,0,1,40.8,1,147,0,0,0,21.8,0
9705,13,ad_post,bikes,urban,ios,51.0,2,0,1,340.55,2,103,0,0,1,9.9,0
9706,10,ad_post,electronics,urban,android,138.4,6,0,1,323.86,3,128,0,0,0,6.1,0
9707,10,ad_post,fashion,metro,android,376.9,4,0,0,109.81,4,0,0,0,1,27.5,0
9708,7,message_send,bikes,urban,ios,27.6,4,0,1,223.21,3,223,0,0,0,4.7,0
9709,4,ad_post,bikes,urban,android,44.5,4,0,1,131.57,6,30,0,1,0,,0
9710,7,ad_post,other,metro,android,20.1,0,0,1,270.61,2,0,0,0,1,5.4,0
9711,1,ad_post,bikes,urban,web,78.5,2,0,1,123.2,3,67,0,0,0,13.1,0
9712,5,ad_post,other,metro,ios,7.1,4,0,2,151.38,2,129,0,0,0,22.1,0
9713,4,ad_post,electronics,metro,android,127.5,5,1,0,296.55,7,38,0,0,0,27.4,0
9714,3,ad_post,bikes,urban,android,45.5,2,0,1,27.57,2,16,0,0,0,11.0,0
9715,8,ad_post,bikes,urban,android,27.7,3,0,1,88.76,4,79,0,0,0,10.5,0
9716,14,ad_post,electronics,metro,ios,93.9,1,0,0,316.14,4,0,0,0,0,12.4,0
9717,6,ad_post,fashion,urban,ios,35.0,2,0,2,104.84,1,72,1,0,0,24.7,1
9718,13,message_send,furniture,metro,android,86.2,4,0,0,173.34,3,175,0,0,0,8.9,0
9719,5,ad_post,bikes,metro,web,70.6,2,0,2,208.54,2,46,0,0,0,30.4,0
9720,12,message_send,bikes,urban,android,76.0,4,0,1,211.92,1,127,1,0,1,91.7,0
9721,2,ad_post,furniture,rural,android,103.6,3,0,1,168.89,0,39,0,0,0,5.1,0
9722,5,message_send,fashion,metro,android,254.1,5,0,1,230.52,2,232,1,0,0,16.3,0
9723,4,ad_post,other,urban,ios,29.5,2,0,0,106.9,2,84,0,0,1,32.7,0
9724,6,message_send,electronics,urban,android,40.4,2,1,0,60.68,3,119,0,0,0,30.4,0
9725,11,ad_post,other,metro,android,402.5,3,0,1,,1,189,1,0,0,9.2,0
9726,9,ad_post,furniture,rural,ios,174.0,3,0,0,,4,169,0,0,0,39.2,0
9727,4,message_send,electronics,rural,ios,35.5,4,0,2,159.04,2,117,0,0,0,4.4,0
9728,10,ad_post,bikes,rural,android,12.6,3,0,1,102.98,1,157,0,0,0,11.9,0
9729,1,message_send,fashion,metro,android,82.0,2,0,0,108.14,2,144,0,0,0,12.8,0
9730,5,ad_post,fashion,metro,android,505.9,2,0,0,83.93,4,97,0,1,0,84.8,0
9731,12,message_send,bikes,rural,ios,38.4,2,1,1,134.61,4,144,1,0,0,58.0,0
9732,14,message_send,other,urban,ios,105.9,3,0,2,90.87,1,139,0,0,1,6.5,0
9733,3,ad_post,furniture,metro,ios,36.0,1,1,0,169.84,2,32,0,0,0,6.3,0
9734,11,ad_post,electronics,urban,ios,54.8,6,0,1,384.56,5,110,0,0,1,1.2,0
9735,5,message_send,other,urban,ios,65.3,2,0,0,172.26,2,328,0,0,0,17.2,0
9736,6,ad_post,bikes,rural,ios,27.5,3,0,1,121.14,1,116,0,0,0,21.9,0
9737,14,ad_post,other,rural,android,206.0,1,0,1,444.58,5,171,0,0,0,7.0,0
9738,3,message_send,bikes,metro,android,289.6,2,0,0,304.3,1,259,0,0,0,8.5,0
9739,13,ad_post,phones,rural,android,97.2,1,0,1,377.54,3,172,0,0,0,3.8,0
9740,8,ad_post,fashion,urban,android,128.2,5,0,0,117.66,2,70,0,0,0,99.1,0
9741,9,ad_post,bikes,urban,ios,49.7,3,0,2,214.71,2,40,0,0,0,47.0,0
9742,2,message_send,fashion,urban,ios,18.9,1,0,1,332.69,0,200,0,0,0,3.6,0
9743,3,ad_post,fashion,rural,android,22.6,3,0,0,418.36,4,10,0,0,0,31.5,1
9744,4,ad_post,other,,android,103.4,0,0,0,135.19,4,151,0,1,0,13.6,0
9745,10,ad_post,phones,urban,android,57.2,1,0,2,44.77,7,82,0,0,0,56.3,0
9746,4,ad_post,bikes,urban,web,63.9,2,0,0,178.45,9,177,0,0,0,22.7,0
9747,10,message_send,phones,urban,web,147.9,2,0,2,205.25,5,244,0,0,0,24.4,0
9748,7,message_send,bikes,metro,android,46.9,4,0,0,419.53,5,276,0,0,0,,0
9749,2,message_send,phones,,ios,25.4,1,0,2,417.36,0,155,1,0,0,5.2,0
9750,10,ad_post,furniture,urban,android,64.1,0,0,0,88.3,3,64,0,0,0,40.9,0
9751,12,ad_post,bikes,urban,android,80.2,3,0,2,214.49,1,110,0,0,1,3.7,0
9752,9,ad_post,electronics,urban,android,26.0,5,0,1,115.77,1,23,0,0,0,8.6,0
9753,4,message_send,other,metro,android,104.9,3,0,0,,0,208,1,0,0,47.0,0
9754,4,ad_post,other,metro,ios,21.4,3,0,1,258.72,6,110,0,0,0,31.9,0
9755,12,ad_post,bikes,metro,ios,56.0,1,0,2,715.92,3,76,0,0,0,2.4,0
9756,5,message_send,other,rural,ios,129.8,4,1,0,150.13,6,158,0,0,0,3.7,0
9757,8,message_send,other,urban,ios,206.2,2,0,0,,3,64,0,0,0,,0
9758,11,ad_post,furniture,rural,ios,27.9,1,0,0,222.89,5,5,0,0,0,26.3,0
9759,11,ad_post,fashion,rural,android,36.9,1,0,0,216.84,2,43,0,0,0,15.0,0
9760,14,ad_post,electronics,metro,android,203.2,4,0,0,103.66,4,123,1,0,0,70.9,0
9761,6,ad_post,other,rural,android,29.0,2,1,0,39.97,4,73,0,0,0,30.2,1
9762,6,ad_post,furniture,metro,ios,94.2,0,0,1,185.71,1,0,0,0,0,17.7,0
9763,4,ad_post,other,metro,android,15.5,1,1,2,305.14,4,0,0,0,0,53.1,1
9764,11,ad_post,furniture,urban,android,85.8,1,0,0,194.73,5,226,0,0,0,59.3,0
9765,8,ad_post,other,metro,android,45.3,4,0,0,91.33,3,85,1,1,0,4.3,1
9766,1,ad_post,electronics,urban,ios,125.2,4,0,1,156.96,3,86,0,0,0,37.2,0
9767,13,ad_post,electronics,metro,ios,64.0,6,0,0,212.57,3,103,0,0,0,4.5,0
9768,5,message_send,electronics,rural,ios,46.9,3,0,1,428.25,0,176,0,0,0,37.1,0
9769,12,ad_post,bikes,metro,ios,137.7,3,0,0,172.23,6,76,1,0,0,84.1,0
9770,4,ad_post,bikes,metro,ios,520.1,2,0,1,62.01,2,104,0,0,0,74.0,0
9771,7,ad_post,fashion,urban,android,106.9,8,1,0,92.54,3,80,0,0,0,,0
9772,2,ad_post,bikes,urban,ios,53.0,3,0,1,111.07,3,0,0,0,0,6.5,0
9773,13,message_send,furniture,metro,web,111.0,1,0,0,243.52,1,166,1,0,0,28.9,1
9774,10,message_send,electronics,metro,ios,99.6,5,0,0,53.6,2,183,1,0,0,,0
9775,4,message_send,furniture,metro,web,123.9,5,0,2,107.01,3,74,0,0,1,3.7,0
9776,14,ad_post,electronics,urban,android,44.7,2,0,1,,2,14,0,0,0,100.6,0
9777,14,ad_post,phones,metro,android,29.9,1,0,0,37.29,6,78,0,0,1,6.1,0
9778,10,message_send,other,rural,android,62.1,0,0,2,148.19,1,134,0,0,0,7.9,0
9779,5,ad_post,furniture,urban,ios,110.3,6,0,0,244.53,2,66,0,0,0,13.2,0
9780,11,ad_post,fashion,urban,android,15.7,5,0,1,240.73,0,152,0,0,0,3.6,0
9781,6,ad_post,phones,metro,android,93.3,3,0,1,241.47,5,59,0,0,1,26.2,0
9782,9,ad_post,other,rural,ios,109.0,1,0,0,232.74,0,82,0,0,0,12.4,1
9783,13,ad_post,electronics,metro,ios,16.6,3,0,2,59.17,2,122,0,0,1,5.4,0
9784,1,message_send,other,urban,android,159.2,1,0,1,150.92,3,149,0,0,0,19.6,0
9785,3,ad_post,electronics,urban,android,181.3,2,1,0,29.66,5,135,0,0,0,29.9,0
9786,11,message_send,other,metro,android,38.3,0,1,1,249.82,4,123,0,0,0,,1
9787,10,message_send,fashion,rural,android,795.0,2,0,1,296.76,3,90,0,0,0,125.0,0
9788,5,message_send,bikes,metro,android,256.5,3,0,1,90.05,2,72,0,0,0,,0
9789,8,ad_post,bikes,metro,android,64.3,2,0,1,91.62,1,54,0,0,0,22.5,0
9790,7,ad_post,other,rural,android,84.0,4,0,2,111.06,4,96,0,1,0,2.9,0
9791,2,ad_post,phones,urban,android,47.0,5,0,0,335.51,3,156,0,0,0,12.5,0
9792,8,message_send,other,metro,android,31.6,3,0,0,,0,132,1,0,0,14.8,0
9793,4,message_send,electronics,urban,android,45.3,3,0,2,233.78,4,108,0,0,1,28.0,0
9794,5,ad_post,other,metro,ios,16.7,1,0,1,97.24,1,28,0,1,0,30.7,0
9795,9,message_send,furniture,metro,ios,135.3,0,1,1,86.52,2,119,0,0,0,22.0,0
9796,3,ad_post,electronics,metro,android,3.9,3,0,0,34.78,6,142,0,0,0,15.1,0
9797,14,ad_post,other,rural,android,16.9,3,0,2,320.47,3,123,0,0,0,98.3,0
9798,11,message_send,bikes,urban,android,273.9,2,0,2,81.35,2,179,0,0,0,13.2,0
9799,7,ad_post,electronics,metro,ios,71.6,6,0,1,215.12,4,93,1,0,0,33.6,0
9800,2,ad_post,fashion,metro,android,78.2,1,0,1,31.08,6,118,0,0,0,9.7,0
9801,4,message_send,furniture,metro,android,40.1,0,0,1,59.27,2,116,0,0,0,10.7,0
9802,2,ad_post,phones,urban,android,35.9,3,0,0,348.9,4,74,0,0,0,10.3,1
9803,5,ad_post,furniture,urban,android,204.9,2,0,1,201.44,0,53,0,0,0,35.6,0
9804,9,ad_post,phones,metro,android,16.3,3,0,0,75.9,2,155,0,0,0,19.6,0
9805,14,ad_post,furniture,metro,ios,52.0,2,0,0,339.18,3,74,0,0,0,,0
9806,13,ad_post,phones,metro,ios,86.6,2,0,0,,1,18,0,0,0,35.9,0
9807,5,ad_post,furniture,urban,android,50.5,4,0,1,176.46,2,24,0,0,0,211.7,0
9808,2,ad_post,phones,metro,ios,57.7,2,0,0,,3,0,0,0,0,7.1,0
9809,8,ad_post,other,metro,ios,6.9,3,0,1,41.0,1,71,1,0,0,4.8,1
9810,2,message_send,fashion,metro,web,17.7,2,0,0,,2,282,0,0,0,28.6,0
9811,7,message_send,fashion,metro,android,28.1,2,0,1,474.94,1,241,0,0,0,,0
9812,8,ad_post,electronics,metro,ios,184.7,2,0,2,109.39,3,195,0,0,1,2.8,0
9813,3,ad_post,electronics,metro,android,65.4,4,0,2,196.74,6,0,0,0,0,8.1,0
9814,6,ad_post,furniture,,android,317.6,0,0,0,156.21,1,0,0,0,0,43.8,0
9815,11,ad_post,other,metro,android,134.9,1,0,1,77.9,4,177,1,0,0,,0
9816,3,ad_post,phones,metro,android,8.6,5,0,1,121.39,2,186,0,0,0,20.5,0
9817,13,ad_post,other,rural,android,14.9,3,0,0,69.97,4,12,0,0,0,11.4,1
9818,12,ad_post,electronics,metro,android,58.6,1,1,1,26.03,1,191,0,0,0,7.2,0
9819,9,message_send,fashion,metro,android,89.4,7,0,0,269.71,3,210,0,0,0,23.3,0
9820,3,ad_post,electronics,urban,android,70.2,2,0,0,153.0,4,82,0,0,0,7.9,0
9821,2,ad_post,fashion,metro,android,210.7,4,1,0,,2,0,0,0,0,9.7,0
9822,9,message_send,furniture,rural,ios,29.2,1,0,0,92.04,1,138,0,1,0,4.0,0
9823,13,ad_post,electronics,metro,android,37.7,2,0,2,77.21,1,198,0,0,0,47.5,0
9824,3,message_send,bikes,metro,android,70.5,6,1,1,243.85,5,162,0,0,0,22.0,0
9825,5,ad_post,phones,rural,android,36.1,0,0,1,56.68,9,81,0,0,0,13.9,1
9826,2,ad_post,bikes,,ios,130.3,4,0,0,,4,208,0,0,0,69.5,0
9827,4,message_send,bikes,rural,ios,95.2,1,0,0,45.09,4,137,0,0,1,7.2,0
9828,11,ad_post,electronics,urban,android,45.0,4,0,2,59.31,5,162,0,0,0,8.4,0
9829,5,ad_post,fashion,urban,android,34.3,5,1,0,233.63,5,158,0,0,1,8.2,0
9830,14,ad_post,other,rural,android,172.5,0,0,1,725.86,3,36,0,0,0,4.6,0
9831,11,ad_post,other,metro,ios,112.6,0,0,0,112.17,4,159,0,0,0,10.9,0
9832,3,ad_post,other,metro,ios,100.8,2,0,2,328.67,1,140,1,0,0,3.2,0
9833,2,ad_post,furniture,rural,ios,229.7,2,0,1,161.81,3,48,0,0,0,13.7,0
9834,11,ad_post,furniture,metro,android,119.9,1,0,0,162.27,3,92,0,0,0,43.8,0
9835,14,message_send,fashion,urban,web,106.3,1,1,1,122.44,2,56,1,0,0,25.1,0
9836,14,ad_post,bikes,urban,ios,321.5,3,0,1,88.31,2,34,0,1,0,19.2,0
9837,1,ad_post,phones,metro,web,151.4,5,0,0,128.68,2,65,0,1,0,7.5,0
9838,9,ad_post,electronics,urban,ios,71.3,4,0,1,,2,67,0,0,1,4.4,0
9839,1,message_send,furniture,urban,android,176.0,6,0,1,46.39,2,105,0,0,0,6.5,0
9840,6,ad_post,bikes,urban,android,145.1,3,1,0,182.03,3,201,0,0,0,9.1,0
9841,11,ad_post,bikes,rural,android,61.4,2,0,1,213.29,3,217,0,0,0,20.1,0
9842,10,ad_post,bikes,metro,web,13.2,2,0,0,57.73,0,178,0,0,0,10.7,0
9843,13,ad_post,phones,metro,web,54.6,2,0,0,326.42,1,144,0,0,0,64.4,0
9844,9,ad_post,other,metro,android,32.1,5,0,0,146.56,5,142,0,0,1,51.1,0
9845,11,message_send,bikes,rural,android,112.9,2,0,1,139.91,0,216,1,0,0,4.6,0
9846,7,ad_post,bikes,metro,android,193.6,8,0,1,497.47,2,29,0,0,0,33.4,0
9847,9,ad_post,electronics,metro,android,66.5,6,0,0,148.99,3,77,0,0,0,9.5,0
9848,4,ad_post,fashion,urban,ios,63.1,4,0,1,78.17,3,40,0,0,0,104.6,0
9849,5,ad_post,fashion,urban,android,90.2,1,1,1,59.8,4,11,0,0,0,20.7,0
9850,4,ad_post,electronics,metro,ios,91.3,6,1,2,291.33,2,36,0,0,0,1.8,0
9851,11,message_send,other,metro,android,107.9,7,0,2,213.48,2,206,0,0,0,37.0,0
9852,11,ad_post,other,urban,android,187.5,1,0,1,120.42,1,62,0,0,0,4.3,0
9853,1,message_send,phones,metro,android,324.4,4,0,1,173.29,3,240,0,1,0,17.4,0
9854,14,message_send,electronics,metro,android,46.0,4,1,0,396.59,5,120,0,0,0,20.1,0
9855,3,ad_post,furniture,metro,ios,21.8,3,0,0,203.16,1,209,0,0,0,18.3,0
9856,4,ad_post,bikes,urban,ios,33.6,3,0,0,267.97,5,103,0,0,0,33.6,0
9857,7,message_send,fashion,metro,ios,72.3,5,0,1,86.17,0,268,1,0,0,5.1,0
9858,1,ad_post,electronics,metro,android,104.5,3,0,0,159.51,1,133,0,0,0,4.1,0
9859,13,ad_post,other,metro,android,92.5,2,0,0,68.15,2,0,0,0,1,,0
9860,7,message_send,electronics,rural,ios,16.0,1,0,1,,2,89,0,0,0,21.3,0
9861,11,message_send,other,urban,ios,68.8,5,1,0,335.44,0,119,0,0,0,2.7,0
9862,2,ad_post,other,metro,android,81.9,3,0,0,430.37,2,47,0,0,0,92.1,0
9863,9,ad_post,other,urban,ios,98.1,1,1,1,90.07,2,79,0,0,0,6.1,0
9864,1,ad_post,other,urban,android,18.1,4,0,1,181.53,1,95,0,0,0,2.6,0
9865,8,ad_post,electronics,urban,android,43.4,3,0,1,80.77,3,253,0,0,0,4.0,0
9866,5,ad_post,phones,urban,ios,116.5,5,0,0,122.47,6,153,0,0,0,2.1,0
9867,11,ad_post,fashion,urban,ios,72.4,1,0,1,222.16,0,16,0,1,0,18.7,0
9868,12,ad_post,phones,rural,android,113.7,2,0,1,683.11,5,199,0,0,1,6.8,0
9869,5,ad_post,other,urban,android,27.8,5,1,0,911.04,4,140,1,0,0,21.6,1
9870,14,ad_post,phones,rural,android,40.2,7,0,2,174.43,6,165,0,0,0,7.4,0
9871,7,message_send,furniture,metro,android,33.5,2,0,0,96.28,3,167,0,0,0,11.1,0
9872,8,message_send,electronics,metro,web,119.5,3,0,1,204.52,5,237,0,0,0,7.5,0
9873,1,ad_post,bikes,rural,ios,248.6,2,0,2,691.27,2,139,0,0,0,12.9,0
9874,3,ad_post,bikes,,ios,160.7,3,0,0,55.16,4,115,0,0,0,33.3,0
9875,10,ad_post,electronics,metro,android,13.4,2,0,1,325.96,1,49,0,0,0,,0
9876,10,ad_post,fashion,metro,android,45.3,3,0,0,145.74,5,65,0,0,0,21.6,0
9877,1,ad_post,electronics,urban,ios,49.1,2,0,2,542.3,2,132,0,0,0,10.4,0
9878,13,ad_post,bikes,metro,android,94.5,4,0,1,454.81,3,59,0,0,0,11.0,0
9879,4,ad_post,other,metro,android,141.7,3,0,1,237.23,5,146,0,0,0,1.6,0
9880,4,message_send,electronics,urban,android,43.2,3,0,1,108.16,1,311,0,0,1,7.9,0
9881,7,ad_post,furniture,urban,ios,98.5,4,0,1,170.34,3,111,0,0,1,15.7,0
9882,8,message_send,other,metro,ios,152.2,3,1,0,670.08,1,210,0,0,0,37.1,0
9883,10,ad_post,other,rural,android,73.7,2,0,1,420.98,3,169,0,0,0,8.8,0
9884,8,ad_post,bikes,metro,web,25.0,6,0,1,799.12,1,61,0,0,1,8.0,0
9885,14,message_send,other,urban,android,77.7,1,0,1,115.46,5,35,0,0,0,,0
9886,5,ad_post,furniture,metro,android,14.7,3,1,2,33.71,2,106,0,1,1,7.9,0
9887,4,ad_post,phones,metro,android,44.6,2,0,0,582.4,5,110,0,0,0,2.7,0
9888,11,ad_post,bikes,urban,android,13.5,3,0,0,322.51,4,194,1,0,0,33.2,1
9889,11,ad_post,bikes,metro,web,110.7,2,0,1,67.51,3,0,0,0,0,20.6,0
9890,10,message_send,fashion,metro,ios,49.1,5,0,0,101.49,3,150,0,0,1,8.0,1
9891,7,message_send,phones,rural,android,451.3,4,1,1,107.32,1,42,0,0,0,26.8,0
9892,4,ad_post,bikes,urban,ios,126.5,1,0,0,45.26,5,158,0,1,0,6.3,1
9893,2,message_send,furniture,metro,web,180.6,3,0,0,40.02,3,196,0,0,1,32.8,0
9894,6,ad_post,bikes,metro,ios,318.9,2,0,0,191.07,3,190,0,0,0,73.4,0
9895,10,ad_post,other,urban,ios,344.0,2,0,1,76.79,3,4,0,0,0,5.1,0
9896,6,ad_post,bikes,urban,web,79.4,3,0,1,36.76,0,67,0,0,0,16.0,0
9897,1,ad_post,other,rural,web,21.5,3,0,0,184.85,2,124,0,0,0,6.6,0
9898,4,ad_post,other,urban,ios,61.9,7,0,0,73.71,3,50,0,0,0,,0
9899,10,ad_post,furniture,metro,ios,138.4,4,0,1,108.89,4,108,0,0,0,4.7,0
9900,12,ad_post,electronics,urban,android,228.0,4,0,2,108.14,2,1,0,0,0,76.8,0
9901,11,ad_post,fashion,metro,ios,146.8,4,0,1,29.08,3,14,0,0,0,5.4,0
9902,7,ad_post,phones,metro,android,18.7,2,1,1,197.96,3,170,0,0,0,15.9,0
9903,14,message_send,other,metro,android,44.9,6,0,0,74.34,2,207,0,0,0,6.6,0
9904,12,message_send,fashion,rural,android,74.6,1,0,1,87.57,2,70,0,0,0,8.7,0
9905,11,ad_post,phones,metro,android,106.3,2,0,1,,4,127,0,0,0,62.2,0
9906,5,ad_post,bikes,metro,android,42.7,3,1,1,78.35,3,4,0,0,0,14.5,0
9907,14,ad_post,electronics,rural,android,26.2,3,0,0,171.02,3,97,1,0,0,11.1,0
9908,13,ad_post,phones,metro,web,82.0,2,0,1,208.25,5,30,0,1,0,3.5,0
9909,11,ad_post,furniture,metro,android,157.0,2,2,1,98.03,4,87,0,0,1,,0
9910,8,message_send,electronics,metro,android,41.1,4,0,0,134.02,3,113,0,0,0,21.4,0
9911,14,ad_post,furniture,rural,ios,41.1,2,0,1,191.71,2,0,0,0,0,3.5,0
9912,12,ad_post,other,metro,android,12.3,1,1,2,162.1,4,64,0,0,0,2.2,0
9913,1,ad_post,phones,urban,ios,29.3,2,2,2,219.14,3,110,0,1,0,3.3,1
9914,1,ad_post,electronics,metro,web,239.5,6,0,0,174.05,3,0,1,0,0,42.3,0
9915,3,ad_post,fashion,rural,web,20.4,0,0,0,189.04,6,149,0,0,0,18.2,0
9916,11,ad_post,other,metro,ios,98.2,4,0,0,159.88,5,43,0,0,1,16.7,0
9917,1,ad_post,other,rural,android,91.2,4,0,1,,2,224,0,0,0,8.7,0
9918,6,ad_post,phones,rural,android,118.0,1,0,0,95.25,0,68,0,0,0,34.3,0
9919,12,ad_post,furniture,rural,android,33.1,2,0,1,242.75,2,96,0,0,0,2.7,0
9920,6,message_send,furniture,metro,android,56.0,1,0,1,67.21,4,233,0,0,0,7.3,0
9921,12,ad_post,bikes,urban,ios,173.7,2,1,0,160.32,0,58,0,0,0,2.9,0
9922,4,ad_post,furniture,urban,ios,39.3,2,0,1,75.99,4,50,0,0,1,11.7,0
9923,2,ad_post,electronics,metro,android,165.4,3,1,1,157.11,3,26,0,0,0,89.8,0
9924,3,ad_post,bikes,metro,android,69.6,6,0,0,147.13,3,32,1,0,0,30.4,0
9925,14,ad_post,furniture,metro,android,41.0,3,1,0,,4,120,0,0,0,9.7,0
9926,14,ad_post,phones,rural,android,269.4,1,0,1,228.99,3,78,0,0,1,25.3,0
9927,11,message_send,electronics,rural,web,17.9,1,0,1,421.62,4,209,1,0,0,6.4,1
9928,14,ad_post,electronics,rural,android,19.1,4,0,1,129.29,2,38,0,0,1,6.6,0
9929,6,ad_post,electronics,urban,android,115.7,5,0,1,776.75,5,95,0,0,1,25.1,0
9930,3,message_send,other,metro,ios,235.2,5,0,0,,1,175,0,0,1,6.1,0
9931,14,ad_post,fashion,metro,ios,146.4,3,0,0,270.8,1,59,0,0,1,15.0,0
9932,7,ad_post,other,metro,ios,200.5,5,1,0,,4,70,0,0,1,2.3,0
9933,7,ad_post,fashion,urban,ios,38.7,1,0,0,77.28,0,29,0,0,0,4.4,0
9934,14,ad_post,furniture,urban,ios,46.0,1,0,0,66.03,4,51,0,0,0,6.8,0
9935,8,message_send,fashion,rural,ios,45.0,1,0,0,165.92,7,193,0,0,0,17.6,0
9936,14,message_send,furniture,metro,ios,40.9,8,0,0,31.09,1,43,0,0,0,8.4,1
9937,2,ad_post,other,rural,web,84.1,2,0,2,301.23,1,143,0,0,0,6.3,0
9938,10,message_send,furniture,metro,android,55.3,3,0,0,54.42,6,209,0,0,0,2.2,0
9939,5,message_send,furniture,metro,ios,103.0,1,0,2,35.21,1,115,0,0,0,25.2,0
9940,2,message_send,electronics,metro,ios,89.0,5,0,0,101.6,1,205,0,1,0,1.5,0
9941,8,ad_post,phones,rural,android,114.2,6,0,2,191.21,2,149,0,0,0,3.7,0
9942,8,ad_post,phones,urban,android,160.7,3,0,0,87.29,3,83,0,0,1,60.8,0
9943,10,ad_post,other,urban,android,99.0,4,0,1,65.96,4,7,0,0,0,,0
9944,4,message_send,electronics,urban,ios,8.9,1,0,1,38.02,2,134,0,0,0,2.7,0
9945,14,ad_post,other,metro,android,19.5,3,0,0,332.07,2,128,0,0,0,7.3,0
9946,3,message_send,fashion,metro,web,206.2,2,0,2,51.93,6,188,0,0,0,5.4,0
9947,4,ad_post,furniture,metro,ios,20.9,2,0,0,68.91,1,102,0,0,1,3.2,0
9948,14,ad_post,fashion,metro,ios,46.7,4,0,1,273.35,2,40,0,0,0,4.4,0
9949,3,ad_post,fashion,rural,android,50.3,8,0,0,102.48,4,46,0,0,0,9.8,0
9950,3,message_send,electronics,metro,ios,193.5,1,0,0,,2,151,0,0,0,23.5,0
9951,10,ad_post,electronics,urban,android,34.5,2,1,0,,3,3,0,0,0,74.9,0
9952,14,message_send,other,metro,ios,14.3,2,0,0,109.5,1,110,0,0,0,3.8,0
9953,1,ad_post,fashion,rural,android,51.1,3,0,1,547.97,2,67,0,0,0,46.4,0
9954,10,ad_post,furniture,metro,android,185.7,5,0,1,90.71,5,134,0,0,0,8.4,0
